Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-3.9
,
,
,
Label,
TIME,CH2
-4.96580e-02,-0.531016
-4.96570e-02,-0.531016
-4.96560e-02,-0.530016
-4.96550e-02,-0.531031
-4.96540e-02,-0.530234
-4.96530e-02,-0.530281
-4.96520e-02,-0.532297
-4.96510e-02,-0.531297
-4.96500e-02,-0.531266
-4.96490e-02,-0.530969
-4.96480e-02,-0.532484
-4.96470e-02,-0.531672
-4.96460e-02,-0.531297
-4.96450e-02,-0.530859
-4.96440e-02,-0.531047
-4.96430e-02,-0.532172
-4.96420e-02,-0.531266
-4.96410e-02,-0.530797
-4.96400e-02,-0.532938
-4.96390e-02,-0.532703
-4.96380e-02,-0.531469
-4.96370e-02,-0.532953
-4.96360e-02,-0.530875
-4.96350e-02,-0.531234
-4.96340e-02,-0.5325
-4.96330e-02,-0.532766
-4.96320e-02,-0.532656
-4.96310e-02,-0.5315
-4.96300e-02,-0.531672
-4.96290e-02,-0.530469
-4.96280e-02,-0.531344
-4.96270e-02,-0.531203
-4.96260e-02,-0.531859
-4.96250e-02,-0.531359
-4.96240e-02,-0.531828
-4.96230e-02,-0.532859
-4.96220e-02,-0.532469
-4.96210e-02,-0.531
-4.96200e-02,-0.532438
-4.96190e-02,-0.531406
-4.96180e-02,-0.529188
-4.96170e-02,-0.531969
-4.96160e-02,-0.532406
-4.96150e-02,-0.532438
-4.96140e-02,-0.531031
-4.96130e-02,-0.532
-4.96120e-02,-0.531703
-4.96110e-02,-0.532953
-4.96100e-02,-0.530891
-4.96090e-02,-0.532234
-4.96080e-02,-0.530125
-4.96070e-02,-0.531297
-4.96060e-02,-0.532922
-4.96050e-02,-0.531703
-4.96040e-02,-0.531844
-4.96030e-02,-0.531672
-4.96020e-02,-0.533375
-4.96010e-02,-0.532969
-4.96000e-02,-0.530672
-4.95990e-02,-0.532063
-4.95980e-02,-0.531297
-4.95970e-02,-0.531141
-4.95960e-02,-0.531844
-4.95950e-02,-0.531734
-4.95940e-02,-0.532297
-4.95930e-02,-0.530484
-4.95920e-02,-0.533578
-4.95910e-02,-0.531844
-4.95900e-02,-0.532844
-4.95890e-02,-0.533109
-4.95880e-02,-0.532078
-4.95870e-02,-0.531188
-4.95860e-02,-0.53225
-4.95850e-02,-0.530391
-4.95840e-02,-0.532453
-4.95830e-02,-0.531781
-4.95820e-02,-0.530469
-4.95810e-02,-0.530875
-4.95800e-02,-0.533563
-4.95790e-02,-0.531719
-4.95780e-02,-0.533031
-4.95770e-02,-0.531641
-4.95760e-02,-0.53225
-4.95750e-02,-0.532563
-4.95740e-02,-0.533109
-4.95730e-02,-0.530578
-4.95720e-02,-0.530953
-4.95710e-02,-0.532875
-4.95700e-02,-0.532469
-4.95690e-02,-0.531781
-4.95680e-02,-0.530609
-4.95670e-02,-0.531734
-4.95660e-02,-0.530422
-4.95650e-02,-0.53375
-4.95640e-02,-0.533578
-4.95630e-02,-0.533781
-4.95620e-02,-0.531281
-4.95610e-02,-0.531625
-4.95600e-02,-0.533406
-4.95590e-02,-0.532313
-4.95580e-02,-0.531938
-4.95570e-02,-0.530234
-4.95560e-02,-0.531875
-4.95550e-02,-0.532
-4.95540e-02,-0.533969
-4.95530e-02,-0.534125
-4.95520e-02,-0.532703
-4.95510e-02,-0.532297
-4.95500e-02,-0.533781
-4.95490e-02,-0.532625
-4.95480e-02,-0.530703
