Ix,x,Iy,y
-0.105,-1.1000000000000001,0.044999999999999998,2.3000000000000003
-0.11,-1.6000000000000001,0.050000000000000003,1.7999999999999998
-0.115,-1.9000000000000001,0.055,1.3999999999999995
-0.10000000000000001,-0.69999999999999996,0.059999999999999998,0.30000000000000004
-0.095000000000000001,-0.099999999999999645,0.065000000000000002,-0.30000000000000004
