Model,DPO4104
-4.97160e-02,0.0235937
-4.97150e-02,0.0211562
-4.97140e-02,0.0192656
-4.97130e-02,0.0182969
-4.97120e-02,0.0157031
-4.97110e-02,0.0145156
-4.97100e-02,0.01375
-4.97090e-02,0.0117344
-4.97080e-02,0.00760937
-4.97070e-02,0.00729687
-4.97060e-02,0.00739062
-4.97050e-02,0.00615625
-4.97040e-02,0.002625
-4.97030e-02,0.00171875
-4.97020e-02,0.00096875
-4.97010e-02,-0.00065625
-4.97000e-02,-0.00178125
-4.96990e-02,-0.00259375
-4.96980e-02,-0.00464063
-4.96970e-02,-0.00514063
-4.96960e-02,-0.00745313
-4.96950e-02,-0.00664063
-4.96940e-02,-0.01
-4.96930e-02,-0.01375
-4.96920e-02,-0.0127188
-4.96910e-02,-0.0131094
-4.96900e-02,-0.0143906
-4.96890e-02,-0.0156563
-4.96880e-02,-0.0178281
-4.96870e-02,-0.0204844
-4.96860e-02,-0.0193125
-4.96850e-02,-0.0227813
-4.96840e-02,-0.022125
-4.96830e-02,-0.0252188
-4.96820e-02,-0.0261094
-4.96810e-02,-0.0258594
-4.96800e-02,-0.0287969
-4.96790e-02,-0.0288438
-4.96780e-02,-0.0306406
-4.96770e-02,-0.0338594
-4.96760e-02,-0.0341562
-4.96750e-02,-0.0351094
-4.96740e-02,-0.0371094
-4.96730e-02,-0.0386094
-4.96720e-02,-0.0412812
-4.96710e-02,-0.0423594
-4.96700e-02,-0.0434531
-4.96690e-02,-0.0466719
-4.96680e-02,-0.0460469
-4.96670e-02,-0.0487344
-4.96660e-02,-0.0508594
-4.96650e-02,-0.0527656
-4.96640e-02,-0.0539688
-4.96630e-02,-0.0552656
-4.96620e-02,-0.05725
-4.96610e-02,-0.0604844
-4.96600e-02,-0.0623438
-4.96590e-02,-0.0641563
-4.96580e-02,-0.0648281
-4.96570e-02,-0.0671719
-4.96560e-02,-0.0683906
-4.96550e-02,-0.0703125
-4.96540e-02,-0.0729063
-4.96530e-02,-0.0743438
-4.96520e-02,-0.0772188
-4.96510e-02,-0.0769531
-4.96500e-02,-0.0808594
-4.96490e-02,-0.0804688
-4.96480e-02,-0.0835
-4.96470e-02,-0.0861875
-4.96460e-02,-0.0862656
-4.96450e-02,-0.0880625
-4.96440e-02,-0.0885
-4.96430e-02,-0.0906562
-4.96420e-02,-0.0920156
-4.96410e-02,-0.0931719
-4.96400e-02,-0.0970313
-4.96390e-02,-0.0956562
-4.96380e-02,-0.0974063
-4.96370e-02,-0.099125
-4.96360e-02,-0.099
-4.96350e-02,-0.101672
-4.96340e-02,-0.101375
-4.96330e-02,-0.103688
-4.96320e-02,-0.107047
-4.96310e-02,-0.105688
-4.96300e-02,-0.105656
-4.96290e-02,-0.106297
-4.96280e-02,-0.10775
-4.96270e-02,-0.107922
-4.96260e-02,-0.108047
-4.96250e-02,-0.110063
-4.96240e-02,-0.110359
-4.96230e-02,-0.109844
-4.96220e-02,-0.110703
-4.96210e-02,-0.110781
-4.96200e-02,-0.109891
-4.96190e-02,-0.111016
-4.96180e-02,-0.111
-4.96170e-02,-0.110359
-4.96160e-02,-0.111047
-4.96150e-02,-0.113703
-4.96140e-02,-0.112156
-4.96130e-02,-0.111078
-4.96120e-02,-0.111906
-4.96110e-02,-0.111266
-4.96100e-02,-0.111141
-4.96090e-02,-0.109047
-4.96080e-02,-0.111172
-4.96070e-02,-0.109
-4.96060e-02,-0.109875
-4.96050e-02,-0.107609
-4.96040e-02,-0.107922
-4.96030e-02,-0.105578
-4.96020e-02,-0.106609
-4.96010e-02,-0.105641
-4.96000e-02,-0.103375
-4.95990e-02,-0.103797
-4.95980e-02,-0.103516
-4.95970e-02,-0.100672
-4.95960e-02,-0.100234
-4.95950e-02,-0.100062
-4.95940e-02,-0.098125
-4.95930e-02,-0.0953594
-4.95920e-02,-0.0947813
-4.95910e-02,-0.0941875
-4.95900e-02,-0.0908125
-4.95890e-02,-0.0899375
-4.95880e-02,-0.0880625
-4.95870e-02,-0.0880625
-4.95860e-02,-0.0860313
-4.95850e-02,-0.0838594
-4.95840e-02,-0.0816406
-4.95830e-02,-0.0806406
-4.95820e-02,-0.0774063
-4.95810e-02,-0.0741719
-4.95800e-02,-0.074375
-4.95790e-02,-0.069125
-4.95780e-02,-0.0687969
-4.95770e-02,-0.0664219
-4.95760e-02,-0.0631875
-4.95750e-02,-0.0603125
-4.95740e-02,-0.0581875
-4.95730e-02,-0.0553125
-4.95720e-02,-0.052
-4.95710e-02,-0.0494375
-4.95700e-02,-0.0458125
-4.95690e-02,-0.0443438
-4.95680e-02,-0.0395781
-4.95670e-02,-0.0366875
-4.95660e-02,-0.0326875
-4.95650e-02,-0.0304687
-4.95640e-02,-0.0268125
-4.95630e-02,-0.0239219
-4.95620e-02,-0.0182969
-4.95610e-02,-0.0158437
-4.95600e-02,-0.0111094
-4.95590e-02,-0.00895313
-4.95580e-02,-0.00396875
-4.95570e-02,-0.0006875
-4.95560e-02,0.00290625
-4.95550e-02,0.0073125
-4.95540e-02,0.0114844
-4.95530e-02,0.0152188
-4.95520e-02,0.0201719
-4.95510e-02,0.0235313
-4.95500e-02,0.0275781
-4.95490e-02,0.0304687
-4.95480e-02,0.0363125
-4.95470e-02,0.0394844
-4.95460e-02,0.0430625
-4.95450e-02,0.0453437
-4.95440e-02,0.0499531
-4.95430e-02,0.0546406
-4.95420e-02,0.0583281
-4.95410e-02,0.0609375
-4.95400e-02,0.066
-4.95390e-02,0.0707031
-4.95380e-02,0.0729375
-4.95370e-02,0.07775
-4.95360e-02,0.0792344
-4.95350e-02,0.0833906
-4.95340e-02,0.0858281
-4.95330e-02,0.0887969
-4.95320e-02,0.0930156
-4.95310e-02,0.0955625
-4.95300e-02,0.0972656
-4.95290e-02,0.101531
-4.95280e-02,0.103062
-4.95270e-02,0.105281
-4.95260e-02,0.108906
-4.95250e-02,0.109906
-4.95240e-02,0.111094
-4.95230e-02,0.114344
-4.95220e-02,0.114734
-4.95210e-02,0.118266
-4.95200e-02,0.120281
-4.95190e-02,0.1195
-4.95180e-02,0.122375
-4.95170e-02,0.124234
-4.95160e-02,0.122266
-4.95150e-02,0.122594
-4.95140e-02,0.123641
-4.95130e-02,0.125969
-4.95120e-02,0.125094
-4.95110e-02,0.124859
-4.95100e-02,0.124641
-4.95090e-02,0.124078
-4.95080e-02,0.124516
-4.95070e-02,0.123656
-4.95060e-02,0.122703
-4.95050e-02,0.123016
-4.95040e-02,0.121594
-4.95030e-02,0.119266
-4.95020e-02,0.118484
-4.95010e-02,0.115203
-4.95000e-02,0.117406
-4.94990e-02,0.114172
-4.94980e-02,0.111937
-4.94970e-02,0.110859
-4.94960e-02,0.109
-4.94950e-02,0.108219
-4.94940e-02,0.105844
-4.94930e-02,0.102969
-4.94920e-02,0.100328
-4.94910e-02,0.100641
-4.94900e-02,0.0969844
-4.94890e-02,0.0942031
-4.94880e-02,0.0929062
-4.94870e-02,0.0914375
-4.94860e-02,0.0890469
-4.94850e-02,0.0864219
-4.94840e-02,0.0854844
-4.94830e-02,0.082
-4.94820e-02,0.0807031
-4.94810e-02,0.0773594
-4.94800e-02,0.0771875
-4.94790e-02,0.0746562
-4.94780e-02,0.0711875
-4.94770e-02,0.0684219
-4.94760e-02,0.0656094
-4.94750e-02,0.0656562
-4.94740e-02,0.0630156
-4.94730e-02,0.06025
-4.94720e-02,0.0573281
-4.94710e-02,0.05475
-4.94700e-02,0.0544531
-4.94690e-02,0.0511562
-4.94680e-02,0.05075
-4.94670e-02,0.0472031
-4.94660e-02,0.0462812
-4.94650e-02,0.0425312
-4.94640e-02,0.0425156
-4.94630e-02,0.0389375
-4.94620e-02,0.0352344
-4.94610e-02,0.0347969
-4.94600e-02,0.0331562
-4.94590e-02,0.0315937
-4.94580e-02,0.0273438
-4.94570e-02,0.0276719
-4.94560e-02,0.0248125
-4.94550e-02,0.0223594
-4.94540e-02,0.0209687
-4.94530e-02,0.0186562
-4.94520e-02,0.0181406
-4.94510e-02,0.0161875
-4.94500e-02,0.0136719
-4.94490e-02,0.01375
-4.94480e-02,0.0112656
-4.94470e-02,0.00779687
-4.94460e-02,0.0086875
-4.94450e-02,0.00565625
-4.94440e-02,0.00571875
-4.94430e-02,0.00407812
-4.94420e-02,0.000515625
-4.94410e-02,0.0005625
-4.94400e-02,-0.000125
-4.94390e-02,-0.00276562
-4.94380e-02,-0.00209375
-4.94370e-02,-0.00432813
-4.94360e-02,-0.00710938
-4.94350e-02,-0.00889063
-4.94340e-02,-0.0094375
-4.94330e-02,-0.0104219
-4.94320e-02,-0.0125938
-4.94310e-02,-0.0119688
-4.94300e-02,-0.0139063
-4.94290e-02,-0.0159219
-4.94280e-02,-0.0165625
-4.94270e-02,-0.0189375
-4.94260e-02,-0.0188125
-4.94250e-02,-0.0200156
-4.94240e-02,-0.0236719
-4.94230e-02,-0.0230469
-4.94220e-02,-0.0257188
-4.94210e-02,-0.0248594
-4.94200e-02,-0.0277188
-4.94190e-02,-0.0289063
-4.94180e-02,-0.0304687
-4.94170e-02,-0.0319375
-4.94160e-02,-0.033625
-4.94150e-02,-0.0333281
-4.94140e-02,-0.0376406
-4.94130e-02,-0.0369531
-4.94120e-02,-0.0378906
-4.94110e-02,-0.0403438
-4.94100e-02,-0.0420469
-4.94090e-02,-0.0435156
-4.94080e-02,-0.0454844
-4.94070e-02,-0.04875
-4.94060e-02,-0.0475625
-4.94050e-02,-0.0504375
-4.94040e-02,-0.0535
-4.94030e-02,-0.0554219
-4.94020e-02,-0.0573906
-4.94010e-02,-0.0572656
-4.94000e-02,-0.0608438
-4.93990e-02,-0.0613281
-4.93980e-02,-0.0652969
-4.93970e-02,-0.0673125
-4.93960e-02,-0.067125
-4.93950e-02,-0.0701094
-4.93940e-02,-0.0715156
-4.93930e-02,-0.0709688
-4.93920e-02,-0.07475
-4.93910e-02,-0.0772188
-4.93900e-02,-0.0802344
-4.93890e-02,-0.0807969
-4.93880e-02,-0.0819375
-4.93870e-02,-0.08325
-4.93860e-02,-0.0854688
-4.93850e-02,-0.0873281
-4.93840e-02,-0.0892188
-4.93830e-02,-0.091
-4.93820e-02,-0.0919531
-4.93810e-02,-0.0937969
-4.93800e-02,-0.0954687
-4.93790e-02,-0.0970313
-4.93780e-02,-0.0973281
-4.93770e-02,-0.0978594
-4.93760e-02,-0.098875
-4.93750e-02,-0.101938
-4.93740e-02,-0.101703
-4.93730e-02,-0.103375
-4.93720e-02,-0.104984
-4.93710e-02,-0.105859
-4.93700e-02,-0.105578
-4.93690e-02,-0.1065
-4.93680e-02,-0.107375
-4.93670e-02,-0.109375
-4.93660e-02,-0.107219
-4.93650e-02,-0.109078
-4.93640e-02,-0.10825
-4.93630e-02,-0.110891
-4.93620e-02,-0.110938
-4.93610e-02,-0.109109
-4.93600e-02,-0.110266
-4.93590e-02,-0.111406
-4.93580e-02,-0.111828
-4.93570e-02,-0.111109
-4.93560e-02,-0.110125
-4.93550e-02,-0.111953
-4.93540e-02,-0.112125
-4.93530e-02,-0.112578
-4.93520e-02,-0.110844
-4.93510e-02,-0.110656
-4.93500e-02,-0.110781
-4.93490e-02,-0.11075
-4.93480e-02,-0.111391
-4.93470e-02,-0.109375
-4.93460e-02,-0.110063
-4.93450e-02,-0.110734
-4.93440e-02,-0.108578
-4.93430e-02,-0.108719
-4.93420e-02,-0.108656
-4.93410e-02,-0.105781
-4.93400e-02,-0.106844
-4.93390e-02,-0.104984
-4.93380e-02,-0.105156
-4.93370e-02,-0.103344
-4.93360e-02,-0.101219
-4.93350e-02,-0.0997031
-4.93340e-02,-0.0990938
-4.93330e-02,-0.0969844
-4.93320e-02,-0.0959687
-4.93310e-02,-0.0937344
-4.93300e-02,-0.0940469
-4.93290e-02,-0.0919531
-4.93280e-02,-0.0889375
-4.93270e-02,-0.0876406
-4.93260e-02,-0.086125
-4.93250e-02,-0.0864844
-4.93240e-02,-0.0841875
-4.93230e-02,-0.0803437
-4.93220e-02,-0.0790781
-4.93210e-02,-0.0772188
-4.93200e-02,-0.0765469
-4.93190e-02,-0.0720156
-4.93180e-02,-0.0710156
-4.93170e-02,-0.0668438
-4.93160e-02,-0.0655938
-4.93150e-02,-0.0625938
-4.93140e-02,-0.0590469
-4.93130e-02,-0.0562344
-4.93120e-02,-0.0539688
-4.93110e-02,-0.0518281
-4.93100e-02,-0.0480156
-4.93090e-02,-0.0449688
-4.93080e-02,-0.0411094
-4.93070e-02,-0.0396563
-4.93060e-02,-0.0356563
-4.93050e-02,-0.032375
-4.93040e-02,-0.0300156
-4.93030e-02,-0.0253594
-4.93020e-02,-0.0218906
-4.93010e-02,-0.0182031
-4.93000e-02,-0.0140781
-4.92990e-02,-0.0119063
-4.92980e-02,-0.00578125
-4.92970e-02,-0.00432813
-4.92960e-02,0.00178125
-4.92950e-02,0.004375
-4.92940e-02,0.00790625
-4.92930e-02,0.0115781
-4.92920e-02,0.0132812
-4.92910e-02,0.0191094
-4.92900e-02,0.0228125
-4.92890e-02,0.0273281
-4.92880e-02,0.0320156
-4.92870e-02,0.0352812
-4.92860e-02,0.040375
-4.92850e-02,0.0438437
-4.92840e-02,0.0472187
-4.92830e-02,0.05175
-4.92820e-02,0.0557656
-4.92810e-02,0.0594844
-4.92800e-02,0.0640469
-4.92790e-02,0.0677031
-4.92780e-02,0.0688281
-4.92770e-02,0.0716094
-4.92760e-02,0.075125
-4.92750e-02,0.0804531
-4.92740e-02,0.0847031
-4.92730e-02,0.0863437
-4.92720e-02,0.089
-4.92710e-02,0.0928125
-4.92700e-02,0.0974844
-4.92690e-02,0.0991406
-4.92680e-02,0.101469
-4.92670e-02,0.102719
-4.92660e-02,0.105328
-4.92650e-02,0.107781
-4.92640e-02,0.111656
-4.92630e-02,0.112234
-4.92620e-02,0.112625
-4.92610e-02,0.115125
-4.92600e-02,0.117453
-4.92590e-02,0.117547
-4.92580e-02,0.120594
-4.92570e-02,0.119781
-4.92560e-02,0.121078
-4.92550e-02,0.122609
-4.92540e-02,0.122422
-4.92530e-02,0.1245
-4.92520e-02,0.124672
-4.92510e-02,0.124297
-4.92500e-02,0.124625
-4.92490e-02,0.121797
-4.92480e-02,0.123562
-4.92470e-02,0.123266
-4.92460e-02,0.122219
-4.92450e-02,0.120781
-4.92440e-02,0.120531
-4.92430e-02,0.119578
-4.92420e-02,0.117062
-4.92410e-02,0.115016
-4.92400e-02,0.114266
-4.92390e-02,0.1135
-4.92380e-02,0.112234
-4.92370e-02,0.110859
-4.92360e-02,0.109375
-4.92350e-02,0.107969
-4.92340e-02,0.106187
-4.92330e-02,0.104844
-4.92320e-02,0.101656
-4.92310e-02,0.0989062
-4.92300e-02,0.0964375
-4.92290e-02,0.0952344
-4.92280e-02,0.0929219
-4.92270e-02,0.0910469
-4.92260e-02,0.0899687
-4.92250e-02,0.0889219
-4.92240e-02,0.0860625
-4.92230e-02,0.0819219
-4.92220e-02,0.0799219
-4.92210e-02,0.0793437
-4.92200e-02,0.0750937
-4.92190e-02,0.0739844
-4.92180e-02,0.0726562
-4.92170e-02,0.0698594
-4.92160e-02,0.0685625
-4.92150e-02,0.0646094
-4.92140e-02,0.0633906
-4.92130e-02,0.0611562
-4.92120e-02,0.06
-4.92110e-02,0.056625
-4.92100e-02,0.0554844
-4.92090e-02,0.0515937
-4.92080e-02,0.0491719
-4.92070e-02,0.0477344
-4.92060e-02,0.046125
-4.92050e-02,0.0429844
-4.92040e-02,0.041625
-4.92030e-02,0.0390625
-4.92020e-02,0.0359531
-4.92010e-02,0.0348594
-4.92000e-02,0.0346094
-4.91990e-02,0.030875
-4.91980e-02,0.029
-4.91970e-02,0.0265781
-4.91960e-02,0.0242188
-4.91950e-02,0.021875
-4.91940e-02,0.0222344
-4.91930e-02,0.0193906
-4.91920e-02,0.0169531
-4.91910e-02,0.0158594
-4.91900e-02,0.0137656
-4.91890e-02,0.0110312
-4.91880e-02,0.0100625
-4.91870e-02,0.00921875
