SIMPLE  =                    T / conforms to FITS standard                      BITPIX  =                  -32 / array data type                                NAXIS   =                    1 / number of array dimensions                     NAXIS1  =                  778                                                  EXTEND  =                    T                                                  ORIGIN  = 'STOCKERT'           / Astropeiler Stockert e.V.                      TELESCOP= 'Stockert 25m'       / Telescope                                      T-LATITU=           50.5694444 / Latitude of telescope (WGS84)                  T-LONGIT=           6.72194444 / Longitude of telescope (WGS84)                 T-ALTITU=                434.0 / Altitude of telescope                          SCAN-NUM=                  686 / Scan number                                    TIMESYS = 'UTC     '           / Time system used                               DATE-OBS= '2023-08-25'         / Start date of observation                      UT      = '08:14:54'           / Start time of observation                      OBJECT  = 'NGC2403 '           / Name of target                                 CTYPE2  = 'RA      '           / Rectascension                                  CRVAL2  =    7.614260595396666 / RA of target                                   CTYPE3  = 'DEC     '           / Declination                                    CRVAL3  =    65.60268078489999 / DEC of target                                  GLAT    =    29.18574737694949 / Galactic latitude of target                    GLON    =     150.568961478854 / Galactic longitude of target                   EPOCH   =               2000.0 / EPOCH                                          FRONTEN = '21 cm   '           / Front End                                      BACKEND = 'AFFTS   '           / Fast Fourier Spektrometer                      CALFACT =           0.00068687 / Calibration factor used                        CALSOUR = 'UNCALIBRATED'       / Calibration source used                        CALTIME = 'NO DATE '           / Calibration date and time                      LOFREQ  =         1230000000.0 / Local oscillator frequency (nominal)           LSR-COR =   -18.69430428227863 / LSR correction applied in km/sec               LOLSR   =     1230088572.93312 / Local oscillator frequency (LSR corrected)     FSMODE  =                    F / Frequency switiching mode                      DELTAF2 =                  0.0 / Offset for frequency switching mode            LINE    = 'Hydrogen'           / Line name                                      BUNIT   = 'K       '           / Units are Kelvin if calibrated                 RESTFREQ=         1420405752.0 / Rest frequency                                 OBSTIME =          1187.803848 / Duration of observation                        TSYS    =                   90 / Nominal system temperature                     CTYPE1  = 'FREQ    '           / Type of x                                      CRVAL1  =                    0 / Frequency offset                               CDELT1  =         -6103.515625 / Frequency resolution per channel               CRPIX1  =                  389 / Number of reference channel                    AZIMUTH =    196.6285815429687 / Azimuth of telescope at start of observation   ELEVATIO=    73.99239990234375 / Elevation of telescope at start of observation DAT-STOP= '2023-08-25'         / Stop date of observation                       UT-STOP = '08:34:55'           / Stop time of observation                       CYCLES  =                 1200 / Number of successful cycles                    END                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
1184 1422773437.5 1.54203939247 1.54197022729 1.24070952751 1.24165841238 5.56637755965
1185 1422767333.98 1.54257318102 1.54239649269 1.24174397278 1.24167791919 5.56839156568
1186 1422761230.47 1.54425972409 1.54286052362 1.24047361735 1.24214224767 5.56973611273
1187 1422755126.95 1.54620058853 1.54623502752 1.24112314183 1.24174136733 5.57530012522
1188 1422749023.44 1.5439692064 1.5435382657 1.2407687122 1.2412961248 5.56957230909
1189 1422742919.92 1.546232612 1.54450670889 1.24290054237 1.24223067111 5.57587053438
1190 1422736816.41 1.54572909802 1.54501254942 1.24204565216 1.24192362125 5.57471092086
1191 1422730712.89 1.54743580742 1.54607067451 1.24215889427 1.24132710787 5.57699248407
1192 1422724609.38 1.54540149681 1.54373451976 1.24163540361 1.24169045021 5.57246187038
1193 1422718505.86 1.54619741536 1.54692235721 1.24284233044 1.24283080059 5.57879290359
1194 1422712402.34 1.54605864282 1.54565773894 1.24283873803 1.24228427599 5.57683939577
1195 1422706298.83 1.54681642412 1.54766091386 1.2425298916 1.24297776726 5.57998499684
1196 1422700195.31 1.54670008449 1.5477180537 1.24267660039 1.24333536963 5.58043010821
1197 1422694091.8 1.54699398054 1.54880513599 1.24351484371 1.24381354903 5.58312750926
1198 1422687988.28 1.54782277333 1.55010999007 1.24266535388 1.24332755269 5.58392566998
1199 1422681884.77 1.54714480727 1.54828549561 1.24203049141 1.24280510228 5.58026589658
1200 1422675781.25 1.54842623408 1.54875602003 1.24122344049 1.24293401616 5.58133971076
1201 1422669677.73 1.5491478796 1.54915883565 1.24396036174 1.24404731281 5.5863143898
1202 1422663574.22 1.54944849074 1.54862162301 1.24471193261 1.24319211379 5.58597416015
1203 1422657470.7 1.54932056353 1.54934460382 1.24467005121 1.24352548267 5.58686070123
1204 1422651367.19 1.54823135011 1.55008977461 1.2432825335 1.24316002163 5.58476367984
1205 1422645263.67 1.5494649511 1.55084532573 1.24377099599 1.2453977985 5.58947907133
1206 1422639160.16 1.55102769645 1.5489922883 1.24425963582 1.24508270758 5.58936232815
1207 1422633056.64 1.55088379311 1.55015447958 1.24436432776 1.24461650066 5.59001910111
1208 1422626953.12 1.5496418939 1.55019861854 1.24343286091 1.24414134432 5.58741471768
1209 1422620849.61 1.55060763321 1.55089265133 1.24494451905 1.24506396005 5.59150876364
1210 1422614746.09 1.55151585768 1.55275662736 1.24509084369 1.24724749564 5.59661082437
1211 1422608642.58 1.55326911992 1.55246740736 1.2446809858 1.24577188788 5.59618940096
1212 1422602539.06 1.55269526299 1.55180150127 1.2441972075 1.24401370445 5.5927076762
1213 1422596435.55 1.55181819493 1.55369556992 1.24531258258 1.24581245604 5.59663880348
1214 1422590332.03 1.55352439597 1.55382606365 1.24481259203 1.24554031164 5.59770336329
1215 1422584228.52 1.5541468688 1.55401332729 1.24602113749 1.24579880941 5.59998014299
1216 1422578125.0 1.55453671802 1.55264150489 1.24494437145 1.24517503223 5.5972976266
