Model,DPO4104
-4.97150e-02,-0.722344
-4.97140e-02,-0.722397
-4.97130e-02,-0.722534
-4.97120e-02,-0.722272
-4.97110e-02,-0.722297
-4.97100e-02,-0.722416
-4.97090e-02,-0.722394
-4.97080e-02,-0.722397
-4.97070e-02,-0.722375
-4.97060e-02,-0.722638
-4.97050e-02,-0.722397
-4.97040e-02,-0.722463
-4.97030e-02,-0.72245
-4.97020e-02,-0.72235
-4.97010e-02,-0.722731
-4.97000e-02,-0.722494
-4.96990e-02,-0.722606
-4.96980e-02,-0.722381
-4.96970e-02,-0.722072
-4.96960e-02,-0.722381
-4.96950e-02,-0.72265
-4.96940e-02,-0.722175
-4.96930e-02,-0.722647
-4.96920e-02,-0.722431
-4.96910e-02,-0.722459
-4.96900e-02,-0.722372
-4.96890e-02,-0.722581
-4.96880e-02,-0.722428
-4.96870e-02,-0.722659
-4.96860e-02,-0.722713
-4.96850e-02,-0.722328
-4.96840e-02,-0.722606
-4.96830e-02,-0.722353
-4.96820e-02,-0.722488
-4.96810e-02,-0.722466
-4.96800e-02,-0.7227
-4.96790e-02,-0.722394
-4.96780e-02,-0.722803
-4.96770e-02,-0.722088
-4.96760e-02,-0.722647
-4.96750e-02,-0.722569
-4.96740e-02,-0.723078
-4.96730e-02,-0.722741
-4.96720e-02,-0.722631
-4.96710e-02,-0.7228
-4.96700e-02,-0.722469
-4.96690e-02,-0.722559
-4.96680e-02,-0.722456
-4.96670e-02,-0.722613
-4.96660e-02,-0.722509
-4.96650e-02,-0.722419
-4.96640e-02,-0.722525
-4.96630e-02,-0.722916
-4.96620e-02,-0.722638
-4.96610e-02,-0.722688
-4.96600e-02,-0.722622
-4.96590e-02,-0.722353
-4.96580e-02,-0.722534
-4.96570e-02,-0.722469
-4.96560e-02,-0.722534
-4.96550e-02,-0.722741
-4.96540e-02,-0.722419
-4.96530e-02,-0.722906
-4.96520e-02,-0.722638
-4.96510e-02,-0.722513
-4.96500e-02,-0.722563
-4.96490e-02,-0.722481
-4.96480e-02,-0.722491
-4.96470e-02,-0.722609
-4.96460e-02,-0.722669
-4.96450e-02,-0.722584
-4.96440e-02,-0.722525
-4.96430e-02,-0.722647
-4.96420e-02,-0.722788
-4.96410e-02,-0.722509
-4.96400e-02,-0.722509
-4.96390e-02,-0.722431
-4.96380e-02,-0.722556
-4.96370e-02,-0.722572
-4.96360e-02,-0.722778
-4.96350e-02,-0.722716
-4.96340e-02,-0.722384
-4.96330e-02,-0.722488
-4.96320e-02,-0.722369
-4.96310e-02,-0.722784
-4.96300e-02,-0.72255
-4.96290e-02,-0.722497
-4.96280e-02,-0.722606
-4.96270e-02,-0.722469
-4.96260e-02,-0.722469
-4.96250e-02,-0.722441
-4.96240e-02,-0.722697
-4.96230e-02,-0.722616
-4.96220e-02,-0.722578
-4.96210e-02,-0.72275
-4.96200e-02,-0.722553
-4.96190e-02,-0.722413
-4.96180e-02,-0.722494
-4.96170e-02,-0.722406
-4.96160e-02,-0.722563
-4.96150e-02,-0.722494
-4.96140e-02,-0.722284
-4.96130e-02,-0.7225
-4.96120e-02,-0.722591
-4.96110e-02,-0.72225
-4.96100e-02,-0.722734
-4.96090e-02,-0.722409
-4.96080e-02,-0.722531
-4.96070e-02,-0.722519
-4.96060e-02,-0.722313
-4.96050e-02,-0.722291
-4.96040e-02,-0.722278
-4.96030e-02,-0.722278
-4.96020e-02,-0.722572
-4.96010e-02,-0.722281
-4.96000e-02,-0.722544
-4.95990e-02,-0.722603
-4.95980e-02,-0.722475
-4.95970e-02,-0.722578
-4.95960e-02,-0.722497
-4.95950e-02,-0.722572
-4.95940e-02,-0.722547
-4.95930e-02,-0.7221
-4.95920e-02,-0.722297
-4.95910e-02,-0.722403
-4.95900e-02,-0.722422
-4.95890e-02,-0.722353
-4.95880e-02,-0.722194
-4.95870e-02,-0.722375
-4.95860e-02,-0.722388
-4.95850e-02,-0.721941
-4.95840e-02,-0.722544
-4.95830e-02,-0.722228
-4.95820e-02,-0.722247
-4.95810e-02,-0.722381
-4.95800e-02,-0.722169
-4.95790e-02,-0.722303
-4.95780e-02,-0.722291
-4.95770e-02,-0.722344
-4.95760e-02,-0.722431
-4.95750e-02,-0.722122
-4.95740e-02,-0.721988
-4.95730e-02,-0.722041
-4.95720e-02,-0.721803
-4.95710e-02,-0.722197
-4.95700e-02,-0.721703
-4.95690e-02,-0.721909
-4.95680e-02,-0.722113
-4.95670e-02,-0.722234
-4.95660e-02,-0.722156
-4.95650e-02,-0.722047
-4.95640e-02,-0.722059
-4.95630e-02,-0.722109
-4.95620e-02,-0.721844
-4.95610e-02,-0.722066
-4.95600e-02,-0.721984
-4.95590e-02,-0.722303
-4.95580e-02,-0.722097
-4.95570e-02,-0.722041
-4.95560e-02,-0.722144
-4.95550e-02,-0.722347
-4.95540e-02,-0.722194
-4.95530e-02,-0.722263
-4.95520e-02,-0.721859
-4.95510e-02,-0.721603
-4.95500e-02,-0.722234
-4.95490e-02,-0.722156
-4.95480e-02,-0.721791
-4.95470e-02,-0.722247
-4.95460e-02,-0.721956
-4.95450e-02,-0.721816
-4.95440e-02,-0.722038
-4.95430e-02,-0.721988
-4.95420e-02,-0.721844
-4.95410e-02,-0.721966
-4.95400e-02,-0.721831
-4.95390e-02,-0.722066
-4.95380e-02,-0.722116
-4.95370e-02,-0.721931
-4.95360e-02,-0.721944
-4.95350e-02,-0.722291
-4.95340e-02,-0.722188
-4.95330e-02,-0.722113
-4.95320e-02,-0.722163
-4.95310e-02,-0.721925
-4.95300e-02,-0.722003
-4.95290e-02,-0.721813
-4.95280e-02,-0.722131
-4.95270e-02,-0.721978
-4.95260e-02,-0.722156
-4.95250e-02,-0.722116
-4.95240e-02,-0.721825
-4.95230e-02,-0.721972
-4.95220e-02,-0.722206
-4.95210e-02,-0.722053
-4.95200e-02,-0.722231
-4.95190e-02,-0.722284
-4.95180e-02,-0.722269
-4.95170e-02,-0.721963
-4.95160e-02,-0.721753
-4.95150e-02,-0.722431
-4.95140e-02,-0.721984
-4.95130e-02,-0.722097
-4.95120e-02,-0.721997
-4.95110e-02,-0.722081
-4.95100e-02,-0.722328
-4.95090e-02,-0.722159
-4.95080e-02,-0.722288
-4.95070e-02,-0.722431
-4.95060e-02,-0.722234
-4.95050e-02,-0.722025
-4.95040e-02,-0.722222
-4.95030e-02,-0.722228
-4.95020e-02,-0.722272
-4.95010e-02,-0.722381
-4.95000e-02,-0.722131
-4.94990e-02,-0.722172
-4.94980e-02,-0.722134
-4.94970e-02,-0.722219
-4.94960e-02,-0.722219
-4.94950e-02,-0.722697
-4.94940e-02,-0.722031
-4.94930e-02,-0.722291
-4.94920e-02,-0.722275
-4.94910e-02,-0.722247
-4.94900e-02,-0.722366
-4.94890e-02,-0.722156
-4.94880e-02,-0.722406
-4.94870e-02,-0.722559
-4.94860e-02,-0.722338
-4.94850e-02,-0.722172
-4.94840e-02,-0.722331
-4.94830e-02,-0.722469
-4.94820e-02,-0.722575
-4.94810e-02,-0.722438
-4.94800e-02,-0.722544
-4.94790e-02,-0.722341
-4.94780e-02,-0.722831
-4.94770e-02,-0.722163
-4.94760e-02,-0.722684
-4.94750e-02,-0.722516
-4.94740e-02,-0.722559
-4.94730e-02,-0.722597
-4.94720e-02,-0.722403
-4.94710e-02,-0.722538
-4.94700e-02,-0.722513
-4.94690e-02,-0.722659
-4.94680e-02,-0.722475
-4.94670e-02,-0.722544
-4.94660e-02,-0.722653
-4.94650e-02,-0.722519
-4.94640e-02,-0.722319
-4.94630e-02,-0.722706
-4.94620e-02,-0.722856
-4.94610e-02,-0.722722
-4.94600e-02,-0.722581
-4.94590e-02,-0.722822
-4.94580e-02,-0.722622
-4.94570e-02,-0.722838
-4.94560e-02,-0.722388
-4.94550e-02,-0.722922
-4.94540e-02,-0.722794
-4.94530e-02,-0.722834
-4.94520e-02,-0.722759
-4.94510e-02,-0.722772
-4.94500e-02,-0.722847
-4.94490e-02,-0.72295
-4.94480e-02,-0.72295
-4.94470e-02,-0.7227
-4.94460e-02,-0.723103
-4.94450e-02,-0.723028
-4.94440e-02,-0.723078
-4.94430e-02,-0.722994
-4.94420e-02,-0.723106
-4.94410e-02,-0.722778
-4.94400e-02,-0.723306
-4.94390e-02,-0.723134
-4.94380e-02,-0.723222
-4.94370e-02,-0.722903
-4.94360e-02,-0.723053
-4.94350e-02,-0.723091
-4.94340e-02,-0.723066
-4.94330e-02,-0.723038
-4.94320e-02,-0.722834
-4.94310e-02,-0.723122
-4.94300e-02,-0.723231
-4.94290e-02,-0.722972
-4.94280e-02,-0.723425
-4.94270e-02,-0.722981
-4.94260e-02,-0.722994
-4.94250e-02,-0.723431
-4.94240e-02,-0.723144
-4.94230e-02,-0.723313
-4.94220e-02,-0.723478
-4.94210e-02,-0.723219
-4.94200e-02,-0.723153
-4.94190e-02,-0.723422
-4.94180e-02,-0.723316
-4.94170e-02,-0.723275
-4.94160e-02,-0.723244
-4.94150e-02,-0.723672
-4.94140e-02,-0.723497
-4.94130e-02,-0.723353
-4.94120e-02,-0.723431
-4.94110e-02,-0.723456
-4.94100e-02,-0.723675
-4.94090e-02,-0.723413
-4.94080e-02,-0.723491
-4.94070e-02,-0.723634
-4.94060e-02,-0.723384
-4.94050e-02,-0.723588
-4.94040e-02,-0.723569
-4.94030e-02,-0.723547
-4.94020e-02,-0.723569
-4.94010e-02,-0.723716
-4.94000e-02,-0.723438
-4.93990e-02,-0.723547
-4.93980e-02,-0.723703
-4.93970e-02,-0.723656
-4.93960e-02,-0.723556
-4.93950e-02,-0.723819
-4.93940e-02,-0.723603
-4.93930e-02,-0.7238
-4.93920e-02,-0.723506
-4.93910e-02,-0.723981
-4.93900e-02,-0.723722
-4.93890e-02,-0.723994
-4.93880e-02,-0.724034
-4.93870e-02,-0.723888
-4.93860e-02,-0.723791
-4.93850e-02,-0.723981
-4.93840e-02,-0.723441
-4.93830e-02,-0.724038
-4.93820e-02,-0.724
-4.93810e-02,-0.723859
-4.93800e-02,-0.724031
-4.93790e-02,-0.724109
-4.93780e-02,-0.723778
-4.93770e-02,-0.724109
-4.93760e-02,-0.723941
-4.93750e-02,-0.724022
-4.93740e-02,-0.724038
-4.93730e-02,-0.723866
-4.93720e-02,-0.723825
-4.93710e-02,-0.724172
-4.93700e-02,-0.723825
-4.93690e-02,-0.724044
-4.93680e-02,-0.724459
-4.93670e-02,-0.723903
-4.93660e-02,-0.723897
-4.93650e-02,-0.724513
-4.93640e-02,-0.724247
-4.93630e-02,-0.724194
-4.93620e-02,-0.72435
-4.93610e-02,-0.72425
-4.93600e-02,-0.724341
-4.93590e-02,-0.724244
-4.93580e-02,-0.724019
-4.93570e-02,-0.724063
-4.93560e-02,-0.724294
-4.93550e-02,-0.724369
-4.93540e-02,-0.724188
-4.93530e-02,-0.724328
-4.93520e-02,-0.7246
-4.93510e-02,-0.724194
-4.93500e-02,-0.724425
-4.93490e-02,-0.72435
-4.93480e-02,-0.724697
-4.93470e-02,-0.724375
-4.93460e-02,-0.724409
-4.93450e-02,-0.724378
-4.93440e-02,-0.724609
-4.93430e-02,-0.724466
-4.93420e-02,-0.724381
-4.93410e-02,-0.724625
-4.93400e-02,-0.724647
-4.93390e-02,-0.724253
-4.93380e-02,-0.724709
-4.93370e-02,-0.724931
-4.93360e-02,-0.724797
-4.93350e-02,-0.724706
-4.93340e-02,-0.724713
-4.93330e-02,-0.724741
-4.93320e-02,-0.724891
-4.93310e-02,-0.724794
-4.93300e-02,-0.724772
-4.93290e-02,-0.724831
-4.93280e-02,-0.724963
-4.93270e-02,-0.724519
-4.93260e-02,-0.724994
-4.93250e-02,-0.725116
-4.93240e-02,-0.725038
-4.93230e-02,-0.724784
-4.93220e-02,-0.725072
-4.93210e-02,-0.724903
-4.93200e-02,-0.725231
-4.93190e-02,-0.724959
-4.93180e-02,-0.724963
-4.93170e-02,-0.72495
-4.93160e-02,-0.725244
-4.93150e-02,-0.725006
-4.93140e-02,-0.725219
-4.93130e-02,-0.725341
-4.93120e-02,-0.724891
-4.93110e-02,-0.724919
-4.93100e-02,-0.725088
-4.93090e-02,-0.725009
-4.93080e-02,-0.725213
-4.93070e-02,-0.724831
-4.93060e-02,-0.725175
-4.93050e-02,-0.725072
-4.93040e-02,-0.725063
-4.93030e-02,-0.725169
-4.93020e-02,-0.725494
-4.93010e-02,-0.725234
-4.93000e-02,-0.725375
-4.92990e-02,-0.725263
-4.92980e-02,-0.725338
-4.92970e-02,-0.725375
-4.92960e-02,-0.725378
-4.92950e-02,-0.725244
-4.92940e-02,-0.725259
-4.92930e-02,-0.725509
-4.92920e-02,-0.725628
-4.92910e-02,-0.725369
-4.92900e-02,-0.725513
-4.92890e-02,-0.725369
-4.92880e-02,-0.725456
-4.92870e-02,-0.725316
-4.92860e-02,-0.725484
-4.92850e-02,-0.725491
-4.92840e-02,-0.725706
-4.92830e-02,-0.725666
-4.92820e-02,-0.725597
-4.92810e-02,-0.725478
-4.92800e-02,-0.725606
-4.92790e-02,-0.725406
-4.92780e-02,-0.725659
-4.92770e-02,-0.725891
-4.92760e-02,-0.725631
-4.92750e-02,-0.725619
-4.92740e-02,-0.725666
-4.92730e-02,-0.725622
-4.92720e-02,-0.7258
-4.92710e-02,-0.725772
-4.92700e-02,-0.725963
-4.92690e-02,-0.725903
-4.92680e-02,-0.7258
-4.92670e-02,-0.725784
-4.92660e-02,-0.725863
-4.92650e-02,-0.725722
-4.92640e-02,-0.725869
-4.92630e-02,-0.725806
-4.92620e-02,-0.725772
-4.92610e-02,-0.726075
-4.92600e-02,-0.725963
-4.92590e-02,-0.725894
-4.92580e-02,-0.725931
-4.92570e-02,-0.725819
-4.92560e-02,-0.72585
-4.92550e-02,-0.725959
-4.92540e-02,-0.72615
-4.92530e-02,-0.725991
-4.92520e-02,-0.725894
-4.92510e-02,-0.726288
-4.92500e-02,-0.726006
-4.92490e-02,-0.725813
-4.92480e-02,-0.726225
-4.92470e-02,-0.726016
-4.92460e-02,-0.725925
-4.92450e-02,-0.726038
-4.92440e-02,-0.726028
-4.92430e-02,-0.726144
-4.92420e-02,-0.726084
-4.92410e-02,-0.726281
-4.92400e-02,-0.726509
-4.92390e-02,-0.726291
-4.92380e-02,-0.725978
-4.92370e-02,-0.726353
-4.92360e-02,-0.726306
-4.92350e-02,-0.725966
-4.92340e-02,-0.726188
-4.92330e-02,-0.726184
-4.92320e-02,-0.726034
-4.92310e-02,-0.726263
-4.92300e-02,-0.726213
-4.92290e-02,-0.726159
-4.92280e-02,-0.726059
-4.92270e-02,-0.7265
-4.92260e-02,-0.726388
-4.92250e-02,-0.7264
-4.92240e-02,-0.726525
-4.92230e-02,-0.726228
-4.92220e-02,-0.726331
-4.92210e-02,-0.726097
-4.92200e-02,-0.726538
-4.92190e-02,-0.725953
-4.92180e-02,-0.726291
-4.92170e-02,-0.726188
-4.92160e-02,-0.726366
-4.92150e-02,-0.726331
-4.92140e-02,-0.726306
-4.92130e-02,-0.726272
-4.92120e-02,-0.726381
-4.92110e-02,-0.726238
-4.92100e-02,-0.726466
-4.92090e-02,-0.726663
-4.92080e-02,-0.726425
-4.92070e-02,-0.726566
-4.92060e-02,-0.726216
-4.92050e-02,-0.726472
-4.92040e-02,-0.726634
-4.92030e-02,-0.7264
-4.92020e-02,-0.726544
-4.92010e-02,-0.7263
-4.92000e-02,-0.726497
-4.91990e-02,-0.726225
-4.91980e-02,-0.726463
-4.91970e-02,-0.726309
-4.91960e-02,-0.726428
-4.91950e-02,-0.726069
-4.91940e-02,-0.726475
-4.91930e-02,-0.7263
-4.91920e-02,-0.726306
-4.91910e-02,-0.7264
-4.91900e-02,-0.7264
-4.91890e-02,-0.726384
-4.91880e-02,-0.726134
-4.91870e-02,-0.726406
-4.91860e-02,-0.725931
-4.91850e-02,-0.726191
-4.91840e-02,-0.726069
-4.91830e-02,-0.7263
-4.91820e-02,-0.725819
-4.91810e-02,-0.725834
